source,title,published_at,currencies,full_news_url,description
U.Today,Bitcoin Pares Gains as Fed Announces Another Big Rate Hike,2022-12-14T19:11:56Z,BTC,https://cryptopanic.com/news/17152291/Bitcoin-Pares-Gains-as-Fed-Announces-Another-Big-Rate-Hike,"<p>The Fed has indicated that it remains to determined to hiking interest rates next year, pushing crypto and stocks down</p>"
Feed - Cryptopotato.Com,Bitcoin Falls Below $18k After Federal Reserves Announces 50bps Rate Hike,2022-12-14T19:10:12Z,BTC,https://cryptopanic.com/news/17152259/Bitcoin-Falls-Below-18k-After-Federal-Reserves-Announces-50bps-Rate-Hike,<p>The Fed's latest rate hike takes the central bank’s target interest rate above 4%.</p>
The Daily Hodl,Ethereum-Based Altcoin Skyrockets 66% After Big Announcement From Multibillionaire Pavel Durov,2022-12-14T19:05:14Z,ETH,https://cryptopanic.com/news/17152263/Ethereum-Based-Altcoin-Skyrockets-66-After-Big-Announcement-From-Multibillionaire-Pavel-Durov,"<p>One altcoin project based on Ethereum (ETH) has quietly outperformed most of the crypto market this month, embarking on a rally after tech entrepreneur Pavel Durov made an announcement. On November 30th, the billionaire announced that top encrypted messaging platform Telegram would be updating Fragment, its decentralized auction platform, to include non-custodial crypto wallets and […]</p>
"
Bitcoin.com,"NFT Sales This Week Jumped 27% Higher, Cryptopunks Rise Above Bored Apes",2022-12-14T19:00:37Z,"ETH,BNB,ADA,MATIC,AVAX,FTM",https://cryptopanic.com/news/17152253/NFT-Sales-This-Week-Jumped-27-Higher-Cryptopunks-Rise-Above-Bored-Apes,"On Dec. 14, 2022, statistics show that non-fungible token (NFT) sales jumped 27.72% higher than NFT sales recorded last week. The Bored Ape Yacht Club (BAYC) NFT collection captured the most sales this week but on Wednesday afternoon, the floor value tied to Cryptopunks once again jumped above the floor value associated with the BAYC […]"
Bitcoinist,Ethereum’s Diverse Ecosystem — How Has It Changed In 2022?,2022-12-14T19:00:01Z,ETH,https://cryptopanic.com/news/17152204/Ethereums-Diverse-Ecosystem-How-Has-It-Changed-In-2022,"<p>Data shows some shifts have taken place in the Ethereum ecosystem this year. Here’s how the shares of some popular transaction types have changed on the network in 2022. Both DeFi And NFTs Have Taken A Hit In Dominance On Ethereum As per the latest weekly report from Glassnode, the DeFi and NFT sectors both […]</p>"
Binance Coin Twitter,#BinanceChristmas on the beach ️,2022-12-14T18:51:10Z,"BNB,ETHDOWN,ETHUP,BNB,BNB",https://cryptopanic.com/news/17154241/BinanceChristmas-on-the-beach,
CryptoSlate,Research: On-chain Bitcoin metrics show the bottom may not be in,2022-12-14T18:36:00Z,BTC,https://cryptopanic.com/news/17152158/Research-On-chain-Bitcoin-metrics-show-the-bottom-may-not-be-in,"<p>CryptoSlate’s analysis of on-chain Glassnode metrics indicated mixed results for a Bitcoin bottoming. </p>
"
AMBCrypto,ETH’s spike in address activity didn’t coincide with ‘profit-taking opportunity’,2022-12-14T18:30:48Z,ETH,https://cryptopanic.com/news/17152154/ETHs-spike-in-address-activity-didnt-coincide-with-profit-taking-opportunity,"ETH sold at a five-week high of $1,335 on 13 November. Daily active addresses rallied to a year-high of 653,000. There was a decline in ETH’s network growth. Having traded momentarily at the $1,335 price mark, the leading altcoin Ethereum [ETH] hit a five-week high during the intraday trading session on 13 November.  Read Ethereum’s [ETH] […]"
Decrypt,"Bitcoin Back Above $18,000 for First Time Since FTX Collapse",2022-12-14T18:21:39Z,BTC,https://cryptopanic.com/news/17152127/Bitcoin-Back-Above-18000-for-First-Time-Since-FTX-Collapse,"<p>It may feel like a lifetime ago, but Bitcoin was above $21,000 as recently as early November.</p>"
TerraUSD (Wormhole) Twitter,"🤯 Wait, what? @beeple is on Solana?

Via the Portal NFT bridge, @HGESOL just bridged “EVERYDAYS 1/1/21 #37/100” to…",2022-12-14T18:11:46Z,"UST,RAY,SRMSO,SBR,SOL,GRT,ATLAS,1INCH,AURY,USDTSO,USDCSO,BNB,AAVE,MSOL,AKRO,ALEPH,AMP,ALICE,AMPL,1SOL,ANKR,AUDIO,ROSE,JOE,AVAX,USDTPO,USDCPO,QUICK,MATICPO,USDCAV,AXSET,USDCBS,DAIPO,CAKE,USDTBS,LUNC,BUSDET,BUSDBS,STETH,AGEUR,YFI,YGG,ZRX,UNI,IBBTC,GOHM,SUSHI,TOKE,SNX,SXP,TRIBE,UBXT,SRMET,SWAG,SOS,SLP,UFO,SPELL,SHIB,CEL,RSR,SAND,PERP,RGT,RPL,MIMET,LINK,LDO,FTT,DAI,ETH,WBTC,PAXG,PEOPLE,OHM,NXM,USDCET,CHZ,BAT,USDK,BNT,USDTET,DYDX,CVX,COMP,CREAM,CRV,MATH,CRO,ELON,FRAX,ENS,ENJ,FRONT,FTMET,LRC,MATICET,MANA,LUA,GT,GALA,FXS,HGET,ICE,HBTC,HUSD,HXRO,ILV,KP3R,KEEP,CRO,DAO,CREDI",https://cryptopanic.com/news/17159188/Wait-what-beeple-is-on-Solana-Via-the-Portal-NFT-bridge-HGESOL-just-bridged-EVERYDAYS-1121-37100-to,
